Content ID,Reaction Type,Datetime,User ID,Content Type,Category,Sentiment,Score
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,25-07-2020 10:32,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,neutral,20
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,like,02-08-2020 10:49,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,50
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,26-08-2020 17:24,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,75
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,10-02-2021 21:50,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,negative,12
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,intrigued,31-01-2021 11:32,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,45
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,27-04-2021 00:46,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,negative,0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,indifferent,27-06-2020 07:23,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,neutral,20
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,dislike,09-05-2021 13:01,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,negative,10
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,worried,17-02-2021 12:36,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,negative,12
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,like,19-01-2021 22:04,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,50
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,love,18-08-2020 11:17,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,65
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,adore,14-03-2021 04:41,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,72
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,31-10-2020 23:32,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,negative,5
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,super love,19-04-2021 11:36,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,75
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,disgust,20-11-2020 10:39,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,negative,0
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,heart,24-10-2020 01:16,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,positive,60
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc,hate,24-08-2020 23:06,f11e8adf-a550-4e7a-ab81-dbccd952dff8,photo,science,negative,5
0491183b-be25-4108-b667-8c30d3cdbf50,peeking,23-07-2020 18:39,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,neutral,35
0491183b-be25-4108-b667-8c30d3cdbf50,cherish,18-12-2020 05:58,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,positive,70
0491183b-be25-4108-b667-8c30d3cdbf50,disgust,11-07-2020 18:45,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,negative,0
0491183b-be25-4108-b667-8c30d3cdbf50,want,01-05-2021 16:16,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,positive,70
0491183b-be25-4108-b667-8c30d3cdbf50,like,24-10-2020 01:46,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,positive,50
0491183b-be25-4108-b667-8c30d3cdbf50,scared,16-01-2021 07:40,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,negative,15
0491183b-be25-4108-b667-8c30d3cdbf50,cherish,26-06-2020 10:28,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,positive,70
0491183b-be25-4108-b667-8c30d3cdbf50,worried,19-07-2020 21:25,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,negative,12
0491183b-be25-4108-b667-8c30d3cdbf50,indifferent,24-03-2021 22:50,72d2587e-8fae-4626-a73d-352e6465ba0f,audio,veganism,neutral,20
359b93ea-446f-4202-8801-db238de5de4d,interested,31-08-2020 00:43,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,30
359b93ea-446f-4202-8801-db238de5de4d,intrigued,30-09-2020 06:43,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,45
359b93ea-446f-4202-8801-db238de5de4d,interested,02-05-2021 06:24,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,30
359b93ea-446f-4202-8801-db238de5de4d,intrigued,28-11-2020 11:22,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,45
359b93ea-446f-4202-8801-db238de5de4d,cherish,20-06-2020 08:53,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,70
359b93ea-446f-4202-8801-db238de5de4d,like,11-04-2021 06:12,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,50
359b93ea-446f-4202-8801-db238de5de4d,worried,04-08-2020 11:12,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,12
359b93ea-446f-4202-8801-db238de5de4d,scared,07-03-2021 14:58,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,15
359b93ea-446f-4202-8801-db238de5de4d,love,02-09-2020 05:00,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,65
359b93ea-446f-4202-8801-db238de5de4d,dislike,09-02-2021 12:04,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,10
359b93ea-446f-4202-8801-db238de5de4d,want,02-03-2021 10:25,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,70
359b93ea-446f-4202-8801-db238de5de4d,cherish,30-10-2020 05:43,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,70
359b93ea-446f-4202-8801-db238de5de4d,scared,31-05-2021 03:45,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,15
359b93ea-446f-4202-8801-db238de5de4d,worried,01-02-2021 17:36,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,12
359b93ea-446f-4202-8801-db238de5de4d,indifferent,29-05-2021 21:59,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,neutral,20
359b93ea-446f-4202-8801-db238de5de4d,adore,30-07-2020 21:13,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,72
359b93ea-446f-4202-8801-db238de5de4d,scared,02-09-2020 17:10,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,15
359b93ea-446f-4202-8801-db238de5de4d,like,01-04-2021 05:35,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,50
359b93ea-446f-4202-8801-db238de5de4d,peeking,23-02-2021 17:48,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,neutral,35
359b93ea-446f-4202-8801-db238de5de4d,indifferent,05-07-2020 19:37,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,neutral,20
359b93ea-446f-4202-8801-db238de5de4d,intrigued,03-09-2020 00:08,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,45
359b93ea-446f-4202-8801-db238de5de4d,adore,23-11-2020 01:09,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,72
359b93ea-446f-4202-8801-db238de5de4d,heart,05-06-2021 03:08,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,60
359b93ea-446f-4202-8801-db238de5de4d,hate,24-03-2021 01:16,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,5
359b93ea-446f-4202-8801-db238de5de4d,worried,29-01-2021 06:34,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,12
359b93ea-446f-4202-8801-db238de5de4d,scared,21-02-2021 13:54,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,15
359b93ea-446f-4202-8801-db238de5de4d,like,23-04-2021 08:41,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,50
359b93ea-446f-4202-8801-db238de5de4d,worried,01-09-2020 06:58,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,12
359b93ea-446f-4202-8801-db238de5de4d,peeking,04-07-2020 21:42,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,neutral,35
359b93ea-446f-4202-8801-db238de5de4d,indifferent,15-11-2020 02:50,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,neutral,20
359b93ea-446f-4202-8801-db238de5de4d,adore,11-07-2020 02:30,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,72
359b93ea-446f-4202-8801-db238de5de4d,adore,31-12-2020 22:12,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,72
359b93ea-446f-4202-8801-db238de5de4d,hate,29-04-2021 23:51,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,5
359b93ea-446f-4202-8801-db238de5de4d,like,24-01-2021 05:33,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,50
359b93ea-446f-4202-8801-db238de5de4d,want,05-01-2021 19:18,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,70
359b93ea-446f-4202-8801-db238de5de4d,like,18-07-2020 00:26,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,50
359b93ea-446f-4202-8801-db238de5de4d,dislike,20-02-2021 20:29,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,10
359b93ea-446f-4202-8801-db238de5de4d,like,25-09-2020 22:51,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,50
359b93ea-446f-4202-8801-db238de5de4d,want,07-03-2021 05:38,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,70
359b93ea-446f-4202-8801-db238de5de4d,like,12-03-2021 09:31,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,50
359b93ea-446f-4202-8801-db238de5de4d,cherish,09-12-2020 12:14,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,70
359b93ea-446f-4202-8801-db238de5de4d,want,13-03-2021 06:46,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,positive,70
359b93ea-446f-4202-8801-db238de5de4d,disgust,26-02-2021 19:38,de39bbda-66a8-4c52-835a-7a104cf7f081,photo,food,negative,0
0adb9a94-210a-4e84-bca1-13db9452ff0e,heart,05-09-2020 16:55,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,60
0adb9a94-210a-4e84-bca1-13db9452ff0e,disgust,09-06-2021 06:01,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,0
0adb9a94-210a-4e84-bca1-13db9452ff0e,want,21-01-2021 16:51,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,70
0adb9a94-210a-4e84-bca1-13db9452ff0e,adore,04-06-2021 07:13,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,72
0adb9a94-210a-4e84-bca1-13db9452ff0e,dislike,27-10-2020 23:14,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,10
0adb9a94-210a-4e84-bca1-13db9452ff0e,love,07-10-2020 04:02,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,65
0adb9a94-210a-4e84-bca1-13db9452ff0e,disgust,08-04-2021 01:19,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,0
0adb9a94-210a-4e84-bca1-13db9452ff0e,want,18-08-2020 13:19,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,70
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,21-06-2020 20:35,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,75
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,31-08-2020 03:19,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,5
0adb9a94-210a-4e84-bca1-13db9452ff0e,interested,25-03-2021 21:57,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,30
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,22-04-2021 09:20,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,75
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,08-01-2021 22:21,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,5
0adb9a94-210a-4e84-bca1-13db9452ff0e,love,09-01-2021 03:10,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,65
0adb9a94-210a-4e84-bca1-13db9452ff0e,adore,06-07-2020 01:07,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,72
0adb9a94-210a-4e84-bca1-13db9452ff0e,like,10-01-2021 23:45,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,50
0adb9a94-210a-4e84-bca1-13db9452ff0e,disgust,31-08-2020 08:14,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,0
0adb9a94-210a-4e84-bca1-13db9452ff0e,dislike,08-10-2020 17:53,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,10
0adb9a94-210a-4e84-bca1-13db9452ff0e,like,17-12-2020 18:04,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,50
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,02-02-2021 05:59,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,5
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,22-08-2020 05:37,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,75
0adb9a94-210a-4e84-bca1-13db9452ff0e,hate,25-01-2021 12:35,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,negative,5
0adb9a94-210a-4e84-bca1-13db9452ff0e,heart,22-07-2020 14:32,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,60
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,10-11-2020 19:13,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,75
0adb9a94-210a-4e84-bca1-13db9452ff0e,super love,18-10-2020 14:41,f3eb7ee0-7788-43a0-9686-1c399260b17e,video,healthy eating,positive,75
3c510b35-43e2-4e84-a805-86c5ebddc4cf,scared,21-08-2020 22:18,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,15
3c510b35-43e2-4e84-a805-86c5ebddc4cf,like,03-11-2020 08:42,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,50
3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,16-05-2021 19:20,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,12
3c510b35-43e2-4e84-a805-86c5ebddc4cf,dislike,27-12-2020 08:43,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,10
3c510b35-43e2-4e84-a805-86c5ebddc4cf,intrigued,12-03-2021 10:03,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,45
3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,08-06-2021 06:16,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,12
3c510b35-43e2-4e84-a805-86c5ebddc4cf,love,06-12-2020 22:29,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,65
3c510b35-43e2-4e84-a805-86c5ebddc4cf,heart,05-06-2021 19:26,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,60
3c510b35-43e2-4e84-a805-86c5ebddc4cf,adore,15-05-2021 08:23,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,72
3c510b35-43e2-4e84-a805-86c5ebddc4cf,hate,26-12-2020 11:34,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,5
3c510b35-43e2-4e84-a805-86c5ebddc4cf,scared,24-09-2020 03:45,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,15
3c510b35-43e2-4e84-a805-86c5ebddc4cf,love,24-01-2021 22:57,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,65
3c510b35-43e2-4e84-a805-86c5ebddc4cf,worried,06-08-2020 22:03,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,12
3c510b35-43e2-4e84-a805-86c5ebddc4cf,adore,10-08-2020 16:13,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,72
3c510b35-43e2-4e84-a805-86c5ebddc4cf,hate,24-03-2021 14:34,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,negative,5
3c510b35-43e2-4e84-a805-86c5ebddc4cf,cherish,12-09-2020 17:08,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,70
3c510b35-43e2-4e84-a805-86c5ebddc4cf,peeking,12-02-2021 09:43,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,neutral,35
3c510b35-43e2-4e84-a805-86c5ebddc4cf,adore,19-03-2021 22:07,a559688e-3f10-436f-a25e-8ad553eacb89,audio,studying,positive,72
86346263-02db-4020-a216-9e54f502f643,peeking,24-07-2020 14:13,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,neutral,35
86346263-02db-4020-a216-9e54f502f643,worried,03-02-2021 07:13,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,12
86346263-02db-4020-a216-9e54f502f643,cherish,30-03-2021 20:05,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,70
86346263-02db-4020-a216-9e54f502f643,love,05-07-2020 20:16,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,65
86346263-02db-4020-a216-9e54f502f643,indifferent,20-07-2020 13:42,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,neutral,20
86346263-02db-4020-a216-9e54f502f643,super love,23-07-2020 21:23,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,75
86346263-02db-4020-a216-9e54f502f643,indifferent,24-05-2021 12:45,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,neutral,20
86346263-02db-4020-a216-9e54f502f643,scared,05-11-2020 15:59,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,15
86346263-02db-4020-a216-9e54f502f643,interested,25-10-2020 04:49,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,30
86346263-02db-4020-a216-9e54f502f643,interested,06-11-2020 09:03,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,30
86346263-02db-4020-a216-9e54f502f643,like,16-10-2020 02:23,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,50
86346263-02db-4020-a216-9e54f502f643,disgust,19-09-2020 14:51,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,0
86346263-02db-4020-a216-9e54f502f643,dislike,09-10-2020 04:30,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,10
86346263-02db-4020-a216-9e54f502f643,adore,13-09-2020 06:34,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,72
86346263-02db-4020-a216-9e54f502f643,adore,29-05-2021 13:39,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,72
86346263-02db-4020-a216-9e54f502f643,indifferent,03-06-2021 00:51,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,neutral,20
86346263-02db-4020-a216-9e54f502f643,cherish,04-01-2021 10:32,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,70
86346263-02db-4020-a216-9e54f502f643,love,26-10-2020 13:36,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,65
86346263-02db-4020-a216-9e54f502f643,intrigued,14-12-2020 19:13,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,45
86346263-02db-4020-a216-9e54f502f643,dislike,05-07-2020 05:42,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,10
86346263-02db-4020-a216-9e54f502f643,like,30-06-2020 00:31,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,50
86346263-02db-4020-a216-9e54f502f643,dislike,24-07-2020 18:38,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,10
86346263-02db-4020-a216-9e54f502f643,scared,15-07-2020 02:19,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,15
86346263-02db-4020-a216-9e54f502f643,heart,10-04-2021 23:58,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,60
86346263-02db-4020-a216-9e54f502f643,adore,08-03-2021 01:12,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,72
86346263-02db-4020-a216-9e54f502f643,scared,19-02-2021 03:11,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,15
86346263-02db-4020-a216-9e54f502f643,scared,08-07-2020 16:15,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,15
86346263-02db-4020-a216-9e54f502f643,peeking,05-09-2020 06:35,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,neutral,35
86346263-02db-4020-a216-9e54f502f643,hate,26-03-2021 21:26,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,5
86346263-02db-4020-a216-9e54f502f643,love,15-02-2021 17:38,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,65
86346263-02db-4020-a216-9e54f502f643,cherish,14-06-2021 10:37,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,70
86346263-02db-4020-a216-9e54f502f643,like,19-01-2021 15:01,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,50
86346263-02db-4020-a216-9e54f502f643,love,06-06-2021 09:10,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,65
86346263-02db-4020-a216-9e54f502f643,intrigued,29-06-2020 07:55,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,45
86346263-02db-4020-a216-9e54f502f643,indifferent,23-02-2021 13:25,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,neutral,20
86346263-02db-4020-a216-9e54f502f643,interested,28-12-2020 06:50,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,30
86346263-02db-4020-a216-9e54f502f643,love,23-06-2020 12:38,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,65
86346263-02db-4020-a216-9e54f502f643,hate,17-08-2020 01:46,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,5
86346263-02db-4020-a216-9e54f502f643,dislike,29-12-2020 22:06,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,10
86346263-02db-4020-a216-9e54f502f643,worried,07-11-2020 06:47,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,12
86346263-02db-4020-a216-9e54f502f643,worried,14-08-2020 06:52,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,12
86346263-02db-4020-a216-9e54f502f643,super love,24-11-2020 02:43,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,75
86346263-02db-4020-a216-9e54f502f643,interested,26-05-2021 06:16,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,positive,30
86346263-02db-4020-a216-9e54f502f643,disgust,04-11-2020 05:30,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,0
86346263-02db-4020-a216-9e54f502f643,worried,21-11-2020 01:20,bfe23c39-f814-4282-b0f7-506cd8295b8a,GIF,travel,negative,12
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,adore,11-09-2020 13:59,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,GIF,fitness,positive,72
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,super love,02-03-2021 01:51,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,GIF,fitness,positive,75
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,love,12-08-2020 01:46,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,GIF,fitness,positive,65
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,dislike,23-08-2020 12:58,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,GIF,fitness,negative,10
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,interested,17-01-2021 21:56,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,GIF,fitness,positive,30
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,cherish,28-04-2021 22:39,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,GIF,fitness,positive,70
3dfdcf9c-aaa4-41ea-9a7c-b3ba09103467,intrigued,06-01-2021 11:15,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,GIF,fitness,positive,45
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,like,07-02-2021 16:37,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,50
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,heart,04-12-2020 19:11,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,60
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,scared,23-01-2021 16:25,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,negative,15
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,hate,18-07-2020 14:45,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,negative,5
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,cherish,12-12-2020 18:34,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,70
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,want,15-12-2020 22:17,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,70
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,disgust,28-09-2020 14:41,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,negative,0
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,cherish,03-04-2021 08:52,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,70
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,worried,07-08-2020 23:57,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,negative,12
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,interested,25-10-2020 00:27,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,30
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,intrigued,21-05-2021 20:18,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,45
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,want,30-10-2020 13:47,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,70
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,peeking,21-01-2021 05:54,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,neutral,35
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,super love,05-01-2021 20:44,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,75
3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,interested,13-08-2020 20:02,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,photo,studying,positive,30
